rank,gene,stat,hit,running_es
412,CD1C,-0.01843023218673475,False,-0.07654515978912743
413,XCR1,-0.01843023218673475,False,-0.07859854787947651
414,TCF7L2,-0.018430232186734757,False,-0.08065193596982559
415,TAP2,-0.018430232186734757,False,-0.08270532406017467
416,KRAS,-0.018430232186734757,False,-0.08475871215052375
417,CXCL5,-0.023695314710603932,False,-0.08681210024087282
418,HLA-DRA,-0.024263301741609622,True,-0.08274973370794299
419,ETS1,-0.03150669002545205,False,-0.08480312179829207
420,AKT2,-0.03150669002545205,False,-0.08685650988864115
421,PIK3CA,-0.03150669002545205,False,-0.08890989797899022
422,LAMB3,-0.031506690025452054,False,-0.0909632860693393
423,TBX3,-0.03150669002545206,False,-0.09301667415968838
424,Blank-35,-0.03150669002545206,False,-0.09507006225003746
425,BLK,-0.03150669002545206,False,-0.09712345034038654
426,IL6,-0.03150669002545206,True,-0.09184833467452087
427,CCR7,-0.03150669002545206,False,-0.09390172276486995
428,Blank-39,-0.03150669002545206,False,-0.09595511085521903
429,Blank-37,-0.03150669002545206,False,-0.09800849894556811
430,FLT4,-0.03150669002545206,False,-0.10006188703591719
431,Blank-44,-0.03150669002545206,False,-0.10211527512626627
432,NKG7,-0.03150669002545206,False,-0.10416866321661535
433,CEACAM8,-0.03150669002545206,False,-0.10622205130696442
434,KLRK1,-0.03150669002545206,False,-0.1082754393973135
435,SELL,-0.03150669002545206,False,-0.11032882748766258
436,IKZF2,-0.03150669002545206,False,-0.11238221557801166
437,IKZF4,-0.03150669002545206,False,-0.11443560366836074
438,CD207,-0.03150669002545206,False,-0.11648899175870982
439,CCL26,-0.03150669002545206,False,-0.1185423798490589
440,BRAF,-0.03150669002545206,False,-0.12059576793940797
441,CTLA4,-0.03150669002545206,False,-0.12264915602975705
442,BTLA,-0.03150669002545206,False,-0.12470254412010613
443,MUC4,-0.03150669002545206,False,-0.1267559322104552
444,COL11A1,-0.03150669002545206,False,-0.12880932030080428
